"","Cell","Case","Class","AngleCh1","AngleStatusCh1","AreaCh1","AreaStatusCh1","AvgIntenCh1","AvgIntenCh2","AvgIntenCh3","AvgIntenCh4","AvgIntenStatusCh1","AvgIntenStatusCh2","AvgIntenStatusCh3","AvgIntenStatusCh4","ConvexHullAreaRatioCh1","ConvexHullAreaRatioStatusCh1","ConvexHullPerimRatioCh1","ConvexHullPerimRatioStatusCh1","DiffIntenDensityCh1","DiffIntenDensityCh3","DiffIntenDensityCh4","DiffIntenDensityStatusCh1","DiffIntenDensityStatusCh3","DiffIntenDensityStatusCh4","EntropyIntenCh1","EntropyIntenCh3","EntropyIntenCh4","EntropyIntenStatusCh1","EntropyIntenStatusCh3","EntropyIntenStatusCh4","EqCircDiamCh1","EqCircDiamStatusCh1","EqEllipseLWRCh1","EqEllipseLWRStatusCh1","EqEllipseOblateVolCh1","EqEllipseOblateVolStatusCh1","EqEllipseProlateVolCh1","EqEllipseProlateVolStatusCh1","EqSphereAreaCh1","EqSphereAreaStatusCh1","EqSphereVolCh1","EqSphereVolStatusCh1","FiberAlign2Ch3","FiberAlign2Ch4","FiberAlign2StatusCh3","FiberAlign2StatusCh4","FiberLengthCh1","FiberLengthStatusCh1","FiberWidthCh1","FiberWidthStatusCh1","IntenCoocASMCh3","IntenCoocASMCh4","IntenCoocASMStatusCh3","IntenCoocASMStatusCh4","IntenCoocContrastCh3","IntenCoocContrastCh4","IntenCoocContrastStatusCh3","IntenCoocContrastStatusCh4","IntenCoocEntropyCh3","IntenCoocEntropyCh4","IntenCoocEntropyStatusCh3","IntenCoocEntropyStatusCh4","IntenCoocMaxCh3","IntenCoocMaxCh4","IntenCoocMaxStatusCh3","IntenCoocMaxStatusCh4","KurtIntenCh1","KurtIntenCh3","KurtIntenCh4","KurtIntenStatusCh1","KurtIntenStatusCh3","KurtIntenStatusCh4","LengthCh1","LengthStatusCh1","MemberAvgAvgIntenStatusCh2","MemberAvgTotalIntenStatusCh2","NeighborAvgDistCh1","NeighborAvgDistStatusCh1","NeighborMinDistCh1","NeighborMinDistStatusCh1","NeighborVarDistCh1","NeighborVarDistStatusCh1","PerimCh1","PerimStatusCh1","ShapeBFRCh1","ShapeBFRStatusCh1","ShapeLWRCh1","ShapeLWRStatusCh1","ShapeP2ACh1","ShapeP2AStatusCh1","SkewIntenCh1","SkewIntenCh3","SkewIntenCh4","SkewIntenStatusCh1","SkewIntenStatusCh3","SkewIntenStatusCh4","SpotFiberCountCh3","SpotFiberCountCh4","SpotFiberCountStatusCh3","SpotFiberCountStatusCh4","TotalIntenCh1","TotalIntenCh2","TotalIntenCh3","TotalIntenCh4","TotalIntenStatusCh1","TotalIntenStatusCh2","TotalIntenStatusCh3","TotalIntenStatusCh4","VarIntenCh1","VarIntenCh3","VarIntenCh4","VarIntenStatusCh1","VarIntenStatusCh3","VarIntenStatusCh4","WidthCh1","WidthStatusCh1","XCentroid","YCentroid"
"899",208319768,"Train","WS",165.4474241562,1,340,0,271.769230769231,154.184615384615,5.96307692307692,75.8553846153846,1,0,0,0,1.04231625835189,0,0.96345247262805,0,96.1721854304636,7.22185430463576,44.1423841059603,1,2,0,7.81765432177968,1.80835484818067,6.62113734214763,1,2,0,20.826481504823,0,2.05752127519161,0,687.414611565072,0,334.09842214198,0,1362.64172335601,0,4729.83877486235,0,0.67201466890809,0.359947069850957,0,0,26.2287970599713,0,13.4575983351119,0,0.61617610914503,0.0153607414493299,1,0,0.375294827491635,6.80776699029126,2,0,1.66623836618632,6.8837966251519,2,0,0.786440677966102,0.094915254237288,1,0,-1.07608722588042,5.44132165387663,-0.95608471416621,0,0,0,32.301402689556,0,0,0,187.385128703174,2,26.7956595293811,0,76.5368083751523,2,79.3727907901665,0,0.649931979463727,0,1.9906228241249,0,1.42031583486751,0,0.0979384995873215,2.53003232201085,0.398764188378466,0,1,0,1,6,0,0,88325,50110,1938,24653,1,0,0,0,152.61567307665,14.4764590786429,59.8158765411871,1,2,0,16.2267820393128,0,222,122
"901",208333290,"Train","PS",140.238598842691,0,150,0,159.666666666667,247.215277777778,174.729166666667,20.7083333333333,0,0,0,0,1.03150912106136,0,0.971531286513757,1,107.415384615385,175.607692307692,20.5307692307692,1,1,0,6.89030928959663,5.22148436927123,2.39671477656031,0,0,2,13.8629440528877,2,1.22558613278289,0,156.472206831093,0,127.671326107287,0,603.755102040817,0,1394.97053353956,0,0.260269332156329,0.336018148230216,0,0,12.1282463176581,2,12.1282463176581,0,0.0549260355029585,0.478387573964497,0,1,6.23846153846154,0.761538461538462,0,2,5.74442841300566,2.34639693383743,0,2,0.215384615384615,0.7,0,1,0.465385646836563,1.14931855640759,3.54196698340053,0,0,0,16.9116254996832,2,0,0,206.035152654469,0,29.848920414089,0,108.026645059027,0,48.5129852706324,0,0.636240418471943,0,1.20556640800937,0,1.1852443978795,0,1.05829749948637,1.44139396892768,2.10892143624572,0,0,1,3,5,0,0,22992,35599,25161,2982,0,0,0,2,117.431067250347,225.492246071111,42.2804582848599,1,1,0,14.0279501712458,0,419,138
"902",208336818,"Train","PS",72.2073401611401,0,156,0,102.395973154362,3.96644295302013,246.322147651007,3.81208053691275,0,2,1,2,1.71644042232278,1,0.883588775657673,0,75.130081300813,160.292682926829,8.23577235772358,0,1,2,6.66857053377361,6.88688815131055,1.89075559244487,0,0,2,14.1015664649482,2,3.66875657590454,1,284.944580643741,0,77.6678895828587,0,624.718820861678,0,1468.25232904751,0,0.342923782242575,1,0,1,38.2936185374893,0,4.53696533164667,2,0.00910446711790961,0.455983178119876,0,1,11.3069542777741,1.53735194865348,0,2,6.96706665705702,2.38609811192139,0,2,0.0252100840336134,0.68503937007874,2,1,-0.962511280974358,-0.664542225770213,9.8696998454249,0,0,1,32.3736656229394,0,0,0,242.721450221299,0,25.8397841408253,0,127.26661181044,0,85.661167738272,0,0.407819439937296,2,2.73669928386023,1,3.36096257024759,1,0.170347167919654,0.318842719917064,3.03233401050288,0,2,1,2,6,0,0,15257,591,36702,568,0,2,0,2,58.7205666715459,158.95591674805,9.26881842524845,0,0,2,11.8294566793889,0,47,124
"903",208340338,"Train","PS",60.7426108064636,0,220,0,127.766666666667,262.571428571429,252.404761904762,480.442857142857,0,0,1,1,1.34459459459459,0,0.865309156539727,0,95.3048128342246,217.262032085561,283.438502673797,1,1,1,7.09813086059858,7.20203826619826,4.52193304634807,1,1,0,16.7410954234785,0,1.96337992760736,0,348.780877414593,0,177.643090117371,0,880.476190476191,0,2456.68932047713,0,0.689868949190972,0.365516520568105,0,0,32.8051089065705,0,7.09332438353704,0,0.00819207452841085,0.18496922736305,0,0,12.6728156728157,1.33270413270413,0,2,7.19827890738658,4.18991972483971,0,2,0.027027027027027,0.437837837837838,2,1,2.68796583400583,3.48738670150109,-0.212614489487834,0,0,0,25.9402572583952,0,0,0,190.156633274351,2,31.0874160656965,0,92.3437750731491,0,79.7968665802151,0,0.466583314235749,2,1.42633039209724,0,2.17754898668045,0,1.61369365506124,1.78976993368599,1.08969877309448,0,0,0,1,3,0,0,26831,55140,53005,100893,0,0,0,1,103.319835523961,251.83523142493,662.785449068248,1,1,1,18.186710037254,0,154,157
"906",208394024,"Train","PS",91.266030482192,0,424,0,28.5037037037037,174.397530864198,22.6765432098765,56.2049382716049,0,0,0,0,1.23815165876777,0,0.865807543389003,0,38.7986577181208,19.4026845637584,45.5959731543624,0,2,0,5.87318880925696,4.59116802540832,5.7700242680358,0,0,0,23.2488639529001,0,2.07344056913965,0,959.95280310056,0,462.975798481111,0,1698.0612244898,0,6579.66573197636,0,0.350458756252069,0.427937100801981,0,0,45.0954002788818,0,9.80885998094416,0,0.132737900084396,0.0583768229360483,0,0,4.51469570483153,6.14593696382484,0,0,5.05870620300442,6.00485845996917,0,0,0.363387978142077,0.232189973614776,0,0,0.254844706659425,3.43098456871742,2.24761147326226,0,0,0,38.9178853127752,0,0,0,185.767342878573,2,50.830879833731,1,56.8930491306383,2,109.808520519652,0,0.577860446833726,0,2.06171240163314,0,2.16924628124872,0,0.76465430128126,1.90635351783901,1.58601303787978,0,0,0,4,8,1,0,11544,70631,9184,22763,0,0,0,0,21.9796339202962,32.1865943707377,70.5535781021833,0,0,0,18.8764860132515,0,239,229
"910",208405195,"Train","PS",38.5227215672693,2,202,0,43.4559585492228,315.523316062176,46.4352331606218,49.0880829015544,0,0,0,0,1.2014652014652,0,0.884143975236209,0,52.6909620991254,66.5743440233236,49.4839650145773,0,0,0,6.2145986358913,4.81194808339716,3.79786892488221,0,0,2,16.0491811486349,0,2.25976236211395,0,329.677189658075,0,145.890202963497,0,809.199546485261,0,2164.49835115586,0,0.0232014037824137,0.784372830394694,2,1,29.286913153201,0,7.32805367045363,0,0.079516604925232,0.224905656130108,0,1,12.2850367197062,2.92251461988304,0,0,5.73899460767377,3.98488401550587,0,2,0.273255813953488,0.482558139534884,0,1,0.220320909432522,-0.0562559947165254,1.67609900587016,0,0,0,27.023232124891,0,0,0,241.836065014199,0,26.6976860403537,0,122.164969382858,0,73.2299336473093,0,0.550406413924876,0,1.98683787472912,0,1.98839472790924,0,0.867055923868143,1.03718453452628,1.67662217956631,0,0,0,1,6,0,0,8387,60896,8962,9474,0,0,0,0,32.6699522582735,55.4792329355931,78.1556671238793,0,0,0,13.6011259240643,0,86,144
"911",208406932,"Train","WS",110.220514095461,0,357,0,54.3049853372434,172.944281524927,75.366568914956,87.7272727272727,0,0,0,0,1.22260990928123,0,0.900791669450131,0,51.4870967741935,62.9451612903226,60.0387096774194,0,0,0,6.66946699893776,5.46062753845556,5.7054743040693,0,0,0,21.3329744882583,0,3.06543753540716,0,901.7774153179,0,294.17575954557,0,1429.72562358277,0,5083.38337551673,0,0.429859332468529,0.525752817790056,0,0,43.3906384728679,0,8.65423111055377,0,0.0871958623336048,0.0850939603693201,0,0,5.07237630052385,5.80288797008926,0,0,5.58414923756471,5.67085994092031,0,0,0.289036544850498,0.282131661442006,0,0,-0.115716884781058,0.356804305184182,-0.319878915944548,0,0,0,41.0063827119738,0,0,0,264.622120017298,0,43.1945711294451,0,122.262963488992,0,104.089739166843,0,0.570805140375367,0,2.68533261976167,1,2.29603695388767,0,0.790557183187416,1.1045113622155,0.745651812210533,0,0,0,5,9,1,0,18518,58974,25700,29915,0,0,0,0,41.4265516710908,88.648622308535,89.3568029296336,0,0,0,15.270504074692,0,47,188
"912",208335092,"Train","PS",110.38984915003,0,266,0,28.744094488189,2.5,68.6456692913386,5.88582677165354,0,2,0,0,1.94202898550725,1,0.776354346398634,2,40.5710955710956,52.0955710955711,10.2167832167832,0,0,2,5.94107037177215,6.74142347832825,2.59815674698835,0,0,2,18.4115809955137,0,2.69335048226551,0,543.398657317656,0,201.755642607856,0,1064.95691609977,0,3267.9234195839,0,0.708481266628523,0.370766077449108,0,0,61.5377571692089,0,4.70116775514603,2,0.00714375173522891,0.306020373357569,0,1,16.8901473977129,2.72575981564416,1,0,7.39507689471947,3.42319683343818,1,2,0.0275229357798165,0.555045871559633,2,1,0.113841303870945,2.80674580262232,6.85273814462354,0,0,1,43.2444606277751,0,0,0,180.854982370374,2,17.4948648118407,2,84.8951952504282,2,132.47784984871,0,0.314508985969318,2,2.20913359800256,0,4.82754901159213,1,0.738595740171192,1.09911255331757,2.49185861885774,0,0,1,3,9,0,0,7301,635,17436,1495,0,2,0,2,20.8898843528282,49.705198251425,11.6412396477747,0,0,2,19.5753034886055,0,338,160
"913",208316758,"Train","PS",117.623706122304,0,221,0,37.9194312796209,2.93364928909953,93.6255924170616,36.5924170616114,0,2,0,0,1.41436464088398,0,0.92097506040558,0,42.1538461538462,58.1868131868132,27.6593406593407,0,0,0,6.12730281731819,6.81030266973234,5.75423084487341,0,0,0,16.7809078350483,0,5.67955966588792,1,597.451377145067,0,105.193256571179,0,884.668934240363,0,2474.25797500299,0,0.675103185043399,0.635259339193406,0,0,44.5497306599565,0,5.32331095267792,2,0.00827708019960114,0.0123585243149451,0,0,11.5458454457364,10.6584907945736,0,0,7.18556659334118,7.00487880123724,0,1,0.0260416666666667,0.0833333333333333,2,2,3.72493225970889,2.6384258652531,-1.14417410404161,0,0,0,42.0230175197003,0,0,0,256.447445230382,0,30.7313444691217,0,116.425286579196,0,99.746083225269,0,0.511781278331838,0,4.08637367375596,1,3.33850742433052,1,1.60355755355675,1.40548938865645,0.300795784022487,0,0,0,3,3,0,0,8001,619,19755,7721,0,2,0,0,30.3656726815277,71.8725643494486,29.1928501818639,0,0,0,10.2836942665293,2,441,146
"916",208410546,"Train","PS",105.884719523504,0,248,0,62.1476793248945,175.894514767932,3.42616033755274,65.5189873417721,0,0,0,0,1.05413687436159,0,0.95190139105446,0,49.7139588100686,6.46453089244851,34.9725400457666,0,2,0,6.64742960344704,2.4917249868591,5.36211817599521,0,2,0,17.7847759141926,0,1.44426608085326,0,358.647390542524,0,248.325011088426,0,993.680272108844,0,2945.39682830161,0,0.529295309763994,0.47053732920602,0,0,20.1210188095954,0,12.7500258062456,0,0.280041386050076,0.0927665724280403,1,0,3.61619526503247,4.68063063063063,0,0,3.49562236743562,5.45215240778477,2,0,0.531531531531532,0.297297297297297,1,0,-0.633292278777878,6.21803329681901,-0.411762284798508,0,0,0,23.9054785570424,0,0,0,272.85930837999,1,32.7138784891824,0,115.341451212451,0,65.7420892316821,0,0.616048411781516,0,1.41717358937296,0,1.34064420315556,0,0.358629929812529,2.3609583088485,0.581121134545341,0,1,0,2,5,0,0,14729,41687,812,15528,0,0,0,0,37.2783933768333,6.38628468614071,61.2726894014378,0,2,0,16.8684194627276,0,49,157
"917",208322182,"Train","PS",118.331619812653,0,237,0,30.295154185022,189.581497797357,32.4140969162996,77.7753303964758,0,0,0,0,1.19412381951731,0,0.890500199282244,0,39.6423357664234,33.5060827250608,52.007299270073,0,0,0,5.74247593134981,5.53248871612191,6.1512583142344,2,0,0,17.4055260309572,0,1.39362631430357,0,330.242912076336,0,236.966616292235,0,951.75283446712,0,2760.9597892258,0,0.687340093310508,0.705168372844545,0,1,27.9939747225339,0,8.92085896800117,0,0.027588747283308,0.0249158744365803,0,0,12.7029126213592,8.39355908122187,0,0,6.54724032473743,6.57305529828292,0,0,0.145631067961165,0.145631067961165,0,0,-0.333121227959816,0.672169284161256,-0.685508308989723,0,0,0,24.269242771292,0,0,0,280.237980780919,1,38.4712691336384,0,133.709548390101,1,73.8296673810702,0,0.499642766958859,0,1.23682390135138,0,1.73691332325686,0,0.43799036284383,0.991202805272407,0.387799971607857,0,0,0,2,6,0,0,6877,43035,7358,17655,0,0,0,0,20.247719692092,31.4591599380567,60.1729351343957,0,0,0,19.6222297651063,0,459,173
"919",208412492,"Train","PS",51.3910404934164,0,370,0,54.7223796033994,532.57507082153,9.88951841359773,62.5410764872521,0,1,0,0,1.05529010238908,0,0.93970259536626,0,49.0608828006088,12.8051750380518,52.3850837138508,0,2,0,6.53855823191559,2.73081780540563,4.16311702580394,0,2,0,21.7050893110611,0,1.85555729593238,0,738.959765883686,0,398.241416475568,0,1480.03854875283,0,5354.06148074892,0,0.470081331391729,0.546044265741673,0,0,28.2863948044242,0,13.5718285614462,0,0.391925345224915,0.271439224782498,1,1,1.58208526413346,1.95692307692308,2,2,2.95692332166917,3.79921717512786,2,2,0.632530120481928,0.516923076923077,1,1,-0.428388230959558,8.3435884348093,3.64473394230732,0,1,0,31.5001670071679,0,0,0,241.581041040663,0,25.6770122272063,0,132.821262572937,1,83.716446731741,0,0.638563922871145,0,1.71244667009524,0,1.45275765462917,0,0.343058084288025,2.77566671915961,2.00147816072099,0,1,1,2,9,0,0,19317,187999,3491,22077,0,1,0,0,28.9746784636378,20.8486174036416,103.98790045097,0,2,0,18.3948309499273,0,399,126
"921",208314605,"Train","PS",59.8951279176858,0,1485,1,42.8701482004234,39.1002117148906,19.5095271700776,31.0522230063514,0,0,0,0,1.30074023067654,0,0.804765926735135,0,46.8661737523105,23.584842883549,26.7271719038817,0,0,0,6.47633260366754,5.43431725497026,5.92694129460341,0,0,0,43.4869700825018,1,1.87440545659382,0,5973.2142943198,1,3186.72476827631,1,5941.1179138322,1,43060.2028292394,1,0.361537203294736,0.262827424199826,0,0,92.6999312586609,1,16.421026555374,1,0.011412279350176,0.0154943173095328,0,0,26.9561996789952,14.9572684195104,1,1,7.68111238000939,7.45459656455135,1,1,0.0857988165680473,0.107908351810791,0,0,-0.487474034438715,0.560002772827955,-0.794730957423728,0,0,0,67.2903131603181,1,0,0,207.400611303161,0,41.9761904761905,0,85.6290320961562,0,218.24191562807,1,0.550415997383214,0,1.67798458232529,0,2.48991302506728,0,0.435331912616699,0.90672141201049,0.375212834999089,0,0,0,8,28,1,1,60747,55405,27645,44001,1,0,0,0,29.7731970997251,16.8749420947427,24.2509250236094,0,2,2,40.101866172733,1,204,61
"924",208333255,"Train","WS",126.129775029596,0,167,0,656.575,404.36875,16.79375,69.0625,1,1,0,0,1.03235294117647,0,0.972763712328464,1,240.533101045296,19.2926829268293,53.2508710801394,1,2,0,7.23442809489256,2.04954210129392,4.90453779660305,1,2,0,14.6128260942037,0,2.24244108285433,0,247.891733833975,0,110.545483548866,0,670.839002267574,0,1633.80894622419,0,0.54586199573605,0.650736787219466,0,1,17.748648666502,0,10.0397282816035,0,0.505313087262332,0.10032725998772,1,0,0.586376881981544,4.80677513355998,2,0,2.13153321345481,5.19160217393162,2,0,0.711267605633803,0.310344827586207,1,0,-1.02850470918139,10.1274751114928,0.295291614625371,0,1,0,22.7319650752607,0,0,0,222.50503265604,0,19.666738729258,0,101.174995058245,0,55.576753896211,0,0.666811487808676,0,2.05455948838971,0,1.37938870328872,0,0.00332848158590053,3.11652779932371,1.07128620672914,2,1,0,0,3,2,0,105052,64699,2687,11050,1,0,0,0,350.181177214024,40.7501682320147,78.5677802521492,1,0,0,11.0641552136693,2,326,27
"925",208336783,"Train","WS",158.807983779028,1,248,0,436.481012658228,395.417721518987,24.7637130801688,46.7510548523207,1,1,0,0,1.05443548387097,0,0.94910101987957,0,163.426605504587,26.151376146789,43.5137614678899,1,0,0,7.55532742608236,1.80006142772842,3.11602077027544,1,2,2,17.7847759141926,0,1.49965825405012,0,365.46031189974,0,243.695729285484,0,993.680272108844,0,2945.39682830161,0,0.655288833179684,0.719960036179211,0,1,17.1521481602711,0,15.1555426731211,1,0.567163381145915,0.400609585614847,1,1,0.607154882154882,1.69335016835017,2,2,1.81577996749763,2.80555962678949,2,2,0.75,0.640909090909091,1,1,-0.868844966389278,14.7374526563049,7.95545071441539,0,1,1,22.7924880389839,0,0,0,277.741434306967,1,26.1021237005345,0,105.676526790685,0,64.6153816667845,0,0.658991915515015,0,1.37808777931111,0,1.27811337377167,0,-0.116572237500737,3.87664685045361,2.67598154292464,2,1,1,3,7,0,0,103446,93714,5869,11080,1,1,0,0,213.266964536676,79.6298071943413,93.7536567441277,1,0,0,16.5392135255547,0,441,26
"926",208340303,"Train","WS",47.7552249605232,0,270,0,59.1472868217054,236.313953488372,120.87984496124,112.666666666667,0,0,0,0,1.15858208955224,0,0.910163215633706,0,59.1603375527426,95.2489451476793,83.126582278481,0,0,0,6.489306471162,5.64508602086242,5.28350888438977,0,0,0,18.5559877644885,0,1.28670291210491,0,384.494605778289,0,298.821586677918,0,1081.72789115646,0,3345.42158546754,0,0.496653949985953,0.320983330140619,0,0,26.3362167054135,0,10.6664459569777,0,0.0886283763385578,0.107964339184545,0,0,4.06356271699457,5.0396421258791,0,0,5.39979605291069,5.34514168689955,0,0,0.292887029288703,0.323404255319149,0,0,19.2463261449024,17.6356649524368,0.863330461992486,1,1,0,24.5159979555162,0,0,0,257.469017436296,0,16.1878499270524,2,125.307205963589,0,74.0053253247824,0,0.561987667197849,0,1.24901571221502,0,1.55145928309409,0,3.84144340579672,3.69380789642243,1.13286036677575,1,1,0,2,3,0,0,15260,60969,31187,29068,0,0,0,0,72.8448601853924,198.668623584287,129.682309094146,0,1,0,19.6282542451281,0,464,19
"927",208341268,"Train","PS",168.544031162248,1,347,0,42.3012048192771,1.68674698795181,102.180722891566,73.7981927710843,0,2,0,0,1.14985590778098,0,0.906187995254504,0,46.0522875816993,75.3856209150327,41.6470588235294,0,0,0,6.42604780915761,7.23154442073587,5.56680116533165,0,1,0,21.0495718342045,0,1.33589232039706,0,571.892501978538,0,428.097754022985,0,1391.99092970522,0,4883.46884456518,0,0.0352068771569985,0.455759374161843,2,0,33.3290816140883,0,10.9130076175938,0,0.00620220855226621,0.0658106924687087,0,0,17.7843137254902,5.43300653594771,1,0,7.62886126777624,5.93322993214933,1,0,0.0196078431372549,0.258169934640523,2,0,0.0176080623347686,0.317196279561315,-1.33532350088827,0,0,0,26.5087263922003,0,0,0,199.050564379859,0,27.4716922949974,0,90.588585300088,0,88.4841784633641,0,0.549155852133916,0,1.10891160181975,0,1.71297491586117,0,0.776891791304231,0.956897631825067,0.177801888752309,0,0,0,1,5,0,0,14044,560,33924,24501,0,2,0,0,30.2157841699705,70.9610269037622,64.0369687776358,0,0,0,23.9051754429289,0,317,27
"928",208384276,"Train","PS",170.374283165594,1,189,0,71.4696132596685,332.988950276243,92.6132596685083,546.82320441989,0,1,0,1,1.10290237467018,0,0.89513548702519,0,54.2369230769231,72.7784615384615,261.178461538462,0,0,1,6.63211853887824,5.72579395345596,7.27051011358386,0,0,1,15.5422364560973,0,1.81100269965308,0,268.03960025923,0,148.006184811639,0,758.886621315193,0,1965.79921864159,0,0.466016142626414,0.349233119534487,0,0,23.666259457049,0,8.39301353000684,0,0.0409561099837489,0.0127483461680954,0,0,4.97648083623693,6.58061278594152,0,0,6.00349400035088,6.66235096385961,0,0,0.182926829268293,0.0372670807453416,0,2,0.643285762226319,2.21068546142479,-0.442501148671624,0,0,0,21.0438704691699,0,0,0,219.826540769822,0,22.1010101245639,0,109.534226276605,0,64.1185459741117,0,0.652972340931617,0,1.52415494739404,0,1.64705214245801,0,0.831269112764809,1.55183663373828,0.846136511425576,0,0,0,1,4,0,0,12936,60271,16763,98975,0,0,0,1,43.4706405572562,107.695830320306,446.850948134045,0,0,1,13.8069101866251,0,377,44
"930",208396098,"Train","PS",134.800828919447,0,462,0,90.142857142857,193.78231292517,55.9614512471655,208.31746031746,0,0,0,0,1.18013100436681,0,0.909863093424102,0,53.6002430133657,46.4750911300122,102.76184690158,0,0,0,7.24957130745999,5.52584384677013,7.83062012015073,1,0,1,24.2601520925535,0,1.16099843883548,0,816.197485519157,0,703.013422083349,0,1849,0,7476.17020318858,0,0.664070967779363,0.56145078928088,0,0,36.2374847859243,0,13.2478609879736,0,0.0869624086257182,0.0070589802581252,0,0,5.40665674532871,8.36105402404744,0,0,5.68552563862446,7.43606765582525,0,1,0.298543689320388,0.0291970802919708,0,2,-0.419338360591193,-0.0887390276215898,-0.526373314385217,0,0,0,29.7091517368842,0,0,0,299.964841677561,1,32.7778978820967,0,130.125396801771,1,98.9706915477958,0,0.565072823542638,0,1.07896660957362,0,1.62366699946459,0,0.671224607048997,0.991010486297936,0.251421999356821,0,0,0,2,10,0,0,39753,85458,24679,91868,0,0,0,1,68.0903095119497,64.4520659775793,124.948311812695,0,0,0,27.5348203301903,1,393,57
"936",208312490,"Train","PS",61.8774742254798,0,183,0,72,1.95428571428571,162.828571428571,4.97142857142857,0,2,0,0,1.48601864181092,1,0.866557697979472,0,72.4966887417219,149.94701986755,10.7086092715232,0,1,2,6.46652668352382,6.87524546886886,1.94342631797095,0,0,2,15.2824593346428,0,2.7352692169729,0,313.168925630666,0,114.492907567339,0,733.730158730159,0,1868.86688556578,0,0.441089799911226,0.0336633663366336,0,2,35.6074313067647,0,5.52684940217666,2,0.0073774911511234,0.46973542820868,0,1,27.0219298245614,1.55666666666667,1,2,7.34154629935308,2.39538014697116,1,2,0.0266666666666667,0.690789473684211,2,1,2.06913838952836,1.93529879658744,7.24844972746157,0,0,1,28.5511516483737,0,0,0,240.103702402739,0,33.8941262076959,0,93.7588353071387,0,82.2685614178828,0,0.415181606957167,2,1.84505360335299,0,2.7367623886507,0,1.5536002546796,1.51054766141838,2.69652084493463,0,0,1,2,5,0,0,12600,342,28495,870,0,2,0,2,59.9178485213594,132.122905057436,11.64151613662,0,0,2,15.474429358848,0,393,34
"938",208332510,"Train","PS",88.1451460339726,0,268,0,34.77734375,3.05078125,79.5703125,22.71484375,0,2,0,0,1.20917431192661,0,0.827892324890446,0,44.2854030501089,69.5315904139433,24.1633986928105,0,0,0,6.07522127732795,6.82044620514596,4.76392351510111,0,0,0,18.4839254038503,0,2.0151735100947,0,475.595482973058,0,236.007212575313,0,1073.34240362812,0,3306.59682024192,0,0.407964282316845,0.521853756506724,0,0,35.6245515907969,0,8.01780390712423,0,0.00730876967240709,0.0694081696206811,0,0,20.655077472277,9.13218707276317,1,0,7.50741151368807,5.89734850159271,1,0,0.0474137931034483,0.271551724137931,2,0,0.561852025286149,0.524820341431229,-0.21251694437738,0,0,0,27.8934796235938,0,0,0,275.418503886005,1,27.9445616547674,0,128.43121496557,0,87.2847109958424,0,0.612208592150588,0,1.77511508161582,0,2.12255563299665,0,0.931757499757753,0.932476893660569,0.806836665638908,0,0,0,1,5,0,0,8903,781,20370,5815,0,2,0,0,27.6117267740418,58.4082057047838,24.0058735971655,0,0,2,15.7136176197677,0,436,39
"939",208335057,"Train","PS",81.0747713913622,0,405,0,43.6201550387597,3.73385012919897,102.439276485788,9.20671834625323,0,2,0,0,2.11900425015179,1,0.791035115456626,2,46.0834553440703,74.4758418740849,10.4875549048316,0,0,2,6.55230049248501,7.30770655392747,2.72720594846398,0,1,2,22.7263508481623,0,2.5765167889542,0,999.549914415962,0,387.946206561175,0,1622.59183673469,0,6145.93189416613,0,0.524928758464326,0.462783708010691,0,0,70.3812162091545,1,6.13218390460767,2,0.00659203262852044,0.386613536115625,0,1,16.624266849597,1.3336691819585,1,2,7.60226681550275,2.93893922598181,1,2,0.032069970845481,0.623906705539359,2,1,0.118493727861098,0.601529020118557,4.4794015745117,0,0,1,46.0321830016447,1,0,0,220.606285573412,0,26.1021237005345,0,103.192900223148,0,153.026800227524,1,0.333627590649625,2,1.74275286734349,0,4.31768165983831,1,0.820509592571157,0.9061455199441,2.20198802486251,0,0,1,2,7,0,0,16881,1445,39644,3563,0,2,0,2,31.253699017901,70.7698041236792,17.7296276460023,0,0,2,26.4134886042748,1,358,47
"943",208394063,"Train","PS",93.8879654880346,0,528,0,30.2480158730159,150.388888888889,54.0793650793651,152.730158730159,0,0,0,0,1.24811320754717,0,0.719119178379641,2,43.4820846905537,60.557003257329,130.834961997828,0,0,0,5.97388279134852,6.56254633655531,6.88619440427625,0,0,0,25.9351935089606,0,1.102563470414,0,971.782681029443,0,881.384797434428,0,2113.14285714286,0,9134.12815201299,0,0.715644433448604,0.347809821224002,0,0,60.7075809611724,0,9.15105724782788,0,0.00908117815924414,0.0277051493240097,0,0,17.6722322304384,10.0936321021656,1,0,7.48480387869458,6.73372488143387,1,0,0.0689655172413793,0.155172413793103,0,0,3.77475484794069,3.91632731948226,3.96396914948279,0,0,0,31.0105479515891,0,0,0,266.295397678227,0,31.3225484406414,0,103.964190075509,0,139.717276418001,0,0.598544276124576,0,1.08954781887786,0,2.79623446803113,0,1.43028261976207,1.8488754974989,1.61125696131224,0,0,0,5,12,1,1,15245,75796,27256,76976,0,0,0,0,25.9335995065249,62.0914396337156,159.01887492532,0,0,0,28.4618512508495,1,417,117
